ID	code	name	Type	Domain	Order	Genus	Speices
T09192	phg	Polaribacter huanghezhanensis	Prokaryotes	Bacteria	Bacteroidota	Polaribacter	Polaribacter huanghezhanensis
T10394	polq	Polaribacter sp. Q13	Prokaryotes	Bacteria	Bacteroidota	Polaribacter	Polaribacter sp.
T03521	myr	Myroides sp. A21	Prokaryotes	Bacteria	Bacteroidota	Myroides	Myroides sp.
T03631	mpw	Myroides profundi	Prokaryotes	Bacteria	Bacteroidota	Myroides	Myroides profundi
T04190	mod	Myroides odoratimimus	Prokaryotes	Bacteria	Bacteroidota	Myroides	Myroides odoratimimus
T04543	myz	Myroides sp. ZB35	Prokaryotes	Bacteria	Bacteroidota	Myroides	Myroides sp.
T07632	moa	Myroides odoratus	Prokaryotes	Bacteria	Bacteroidota	Myroides	Myroides odoratus
T08487	mals	Myroides albus	Prokaryotes	Bacteria	Bacteroidota	Myroides	Myroides albus
T09249	mcla	Myroides sp. JBRI-B21084	Prokaryotes	Bacteria	Bacteroidota	Myroides	Myroides sp.
T09513	paae	Paenimyroides aestuarii	Prokaryotes	Bacteria	Bacteroidota	Paenimyroides	Paenimyroides aestuarii
T03603	win	Winogradskyella sp. PG-2	Prokaryotes	Bacteria	Bacteroidota	Winogradskyella	Winogradskyella sp.
T04714	wij	Winogradskyella sp. J14-2	Prokaryotes	Bacteria	Bacteroidota	Winogradskyella	Winogradskyella sp.
T03699	sze	Siansivirga zeaxanthinifaciens	Prokaryotes	Bacteria	Bacteroidota	Siansivirga	Siansivirga zeaxanthinifaciens
T04100	ahz	Pseudalgibacter alginicilyticus	Prokaryotes	Bacteria	Bacteroidota	Pseudalgibacter	Pseudalgibacter alginicilyticus
T04145	syi	Sediminicola sp. YIK13	Prokaryotes	Bacteria	Bacteroidota	Sediminicola	Sediminicola sp.
T04208	tdi	Tenacibaculum dicentrarchi	Prokaryotes	Bacteria	Bacteroidota	Tenacibaculum	Tenacibaculum dicentrarchi
T04588	ten	Tenacibaculum todarodis	Prokaryotes	Bacteria	Bacteroidota	Tenacibaculum	Tenacibaculum todarodis
T05041	tje	Tenacibaculum jejuense	Prokaryotes	Bacteria	Bacteroidota	Tenacibaculum	Tenacibaculum jejuense
T05240	tmar	Tenacibaculum maritimum	Prokaryotes	Bacteria	Bacteroidota	Tenacibaculum	Tenacibaculum maritimum
T06242	tmp	Tenacibaculum mesophilum	Prokaryotes	Bacteria	Bacteroidota	Tenacibaculum	Tenacibaculum mesophilum
T08793	tov	Tenacibaculum ovolyticum	Prokaryotes	Bacteria	Bacteroidota	Tenacibaculum	Tenacibaculum ovolyticum
T08858	trt	Tenacibaculum retecalamus	Prokaryotes	Bacteria	Bacteroidota	Tenacibaculum	Tenacibaculum retecalamus
T08859	tpac	Tenacibaculum pacificus	Prokaryotes	Bacteria	Bacteroidota	Tenacibaculum	Tenacibaculum pacificus
T08880	tfi	Tenacibaculum finnmarkense	Prokaryotes	Bacteria	Bacteroidota	Tenacibaculum	Tenacibaculum finnmarkense
T09624	ttg	Tenacibaculum tangerinum	Prokaryotes	Bacteria	Bacteroidota	Tenacibaculum	Tenacibaculum tangerinum
T09846	tsig	Tenacibaculum singaporense	Prokaryotes	Bacteria	Bacteroidota	Tenacibaculum	Tenacibaculum singaporense
T04235	lut	Lutibacter profundi	Prokaryotes	Bacteria	Bacteroidota	Lutibacter	Lutibacter profundi
T04497	lul	Urechidicola croceus	Prokaryotes	Bacteria	Bacteroidota	Urechidicola	Urechidicola croceus
T04444	wfu	Wenyingzhuangia fucanilytica	Prokaryotes	Bacteria	Bacteroidota	Wenyingzhuangia	Wenyingzhuangia fucanilytica
T04465	for	Formosa sp. Hel1_33_131	Prokaryotes	Bacteria	Bacteroidota	Formosa	Formosa sp.
T04482	foh	Formosa sp. Hel3_A1_48	Prokaryotes	Bacteria	Bacteroidota	Formosa	Formosa sp.
T06103	fop	Formosa sediminum	Prokaryotes	Bacteria	Bacteroidota	Formosa	Formosa sediminum
T04614	salt	Salegentibacter sp. T436	Prokaryotes	Bacteria	Bacteroidota	Salegentibacter	Salegentibacter sp.
T07820	smis	Salegentibacter mishustinae	Prokaryotes	Bacteria	Bacteroidota	Salegentibacter	Salegentibacter mishustinae
T04683	seon	Seonamhaeicola sp. S2-3	Prokaryotes	Bacteria	Bacteroidota	Seonamhaeicola	Seonamhaeicola sp.
T04973	aalg	Arenibacter algicola	Prokaryotes	Bacteria	Bacteroidota	Arenibacter	Arenibacter algicola
T05214	oll	Olleya sp. Bg11-27	Prokaryotes	Bacteria	Bacteroidota	Olleya	Olleya sp.
T05582	oaq	Olleya aquimaris	Prokaryotes	Bacteria	Bacteroidota	Olleya	Olleya aquimaris
T05284	fek	Flavivirga eckloniae	Prokaryotes	Bacteria	Bacteroidota	Flavivirga	Flavivirga eckloniae
T09912	fay	Flavivirga abyssicola	Prokaryotes	Bacteria	Bacteroidota	Flavivirga	Flavivirga abyssicola
T10518	tay	Tamlana sp. s12	Prokaryotes	Bacteria	Bacteroidota	Tamlana	Tamlana sp.
T05295	taj	Pseudotamlana carrageenivorans	Prokaryotes	Bacteria	Bacteroidota	Pseudotamlana	Pseudotamlana carrageenivorans
T05335	aue	Pukyongia salina	Prokaryotes	Bacteria	Bacteroidota	Pukyongia	Pukyongia salina
T05562	kos	Kordia sp. SMS9	Prokaryotes	Bacteria	Bacteroidota	Kordia	Kordia sp.
T06371	kan	Kordia antarctica	Prokaryotes	Bacteria	Bacteroidota	Kordia	Kordia antarctica
T05592	marf	Mariniflexile sp. TRM1-10	Prokaryotes	Bacteria	Bacteroidota	Mariniflexile	Mariniflexile sp.
T10312	mlil	Mariniflexile litorale	Prokaryotes	Bacteria	Bacteroidota	Mariniflexile	Mariniflexile litorale
T05615	aqb	Aquimarina sp. BL5	Prokaryotes	Bacteria	Bacteroidota	Aquimarina	Aquimarina sp.
T05625	aqa	Aquimarina sp. AD1	Prokaryotes	Bacteria	Bacteroidota	Aquimarina	Aquimarina sp.
T05712	aqd	Aquimarina sp. AD10	Prokaryotes	Bacteria	Bacteroidota	Aquimarina	Aquimarina sp.
T09583	aqe	Aquimarina sp. ERC-38	Prokaryotes	Bacteria	Bacteroidota	Aquimarina	Aquimarina sp.
T10158	aqr	Aquimarina sp. TRL1	Prokaryotes	Bacteria	Bacteroidota	Aquimarina	Aquimarina sp.
T05677	emar	Euzebyella marina	Prokaryotes	Bacteria	Bacteroidota	Euzebyella	Euzebyella marina
T05825	mur	Muriicola soli	Prokaryotes	Bacteria	Bacteroidota	Muriicola	Muriicola soli
T05945	psyn	Psychroserpens sp. NJDZ02	Prokaryotes	Bacteria	Bacteroidota	Psychroserpens	Psychroserpens sp.
T09473	ppon	Psychroserpens ponticola	Prokaryotes	Bacteria	Bacteroidota	Psychroserpens	Psychroserpens ponticola
T06005	afla	Antarcticibacterium flavum	Prokaryotes	Bacteria	Bacteroidota	Antarcticibacterium	Antarcticibacterium flavum
T06142	anp	Antarcticibacterium arcticum	Prokaryotes	Bacteria	Bacteroidota	Antarcticibacterium	Antarcticibacterium arcticum
T06249	oci	Oceanihabitans sp. IOP_32	Prokaryotes	Bacteria	Bacteroidota	Oceanihabitans	Oceanihabitans sp.
T06472	mesq	Mesoflavibacter sp. HG96	Prokaryotes	Bacteria	Bacteroidota	Mesoflavibacter	Mesoflavibacter sp.
T06675	gaa	Galbibacter sp. BG1	Prokaryotes	Bacteria	Bacteroidota	Galbibacter	Galbibacter sp.
T06693	cagg	Costertonia aggregata	Prokaryotes	Bacteria	Bacteroidota	Costertonia	Costertonia aggregata
T06763	alti	Constantimarinum furrinae	Prokaryotes	Bacteria	Bacteroidota	Constantimarinum	Constantimarinum furrinae
T07485	marx	Marixanthomonas sp. SCSIO 43207	Prokaryotes	Bacteria	Bacteroidota	Marixanthomonas	Marixanthomonas sp.
T07563	lpal	Leeuwenhoekiella palythoae	Prokaryotes	Bacteria	Bacteroidota	Leeuwenhoekiella	Leeuwenhoekiella palythoae
T07760	sinh	Sinomicrobium kalidii	Prokaryotes	Bacteria	Bacteroidota	Sinomicrobium	Sinomicrobium kalidii
T07837	asag	Aggregatimonas sangjinii	Prokaryotes	Bacteria	Bacteroidota	Aggregatimonas	Aggregatimonas sangjinii
T07897	flg	Flagellimonas sp. HMM57	Prokaryotes	Bacteria	Bacteroidota	Flagellimonas	Flagellimonas sp.
T08590	flb	Flagellimonas sp. CMM7	Prokaryotes	Bacteria	Bacteroidota	Flagellimonas	Flagellimonas sp.
T01598	mrs	Allomuricauda ruestringensis	Prokaryotes	Bacteria	Bacteroidota	Flagellimonas	Allomuricauda ruestringensis
T03884	mlt	Flagellimonas lutaonensis	Prokaryotes	Bacteria	Bacteroidota	Flagellimonas	Flagellimonas lutaonensis
T06500	mut	Flagellimonas oceani	Prokaryotes	Bacteria	Bacteroidota	Flagellimonas	Flagellimonas oceani
T07803	maqi	Flagellimonas marinaquae	Prokaryotes	Bacteria	Bacteroidota	Flagellimonas	Flagellimonas marinaquae
T05505	spon	Flagellimonas maritima	Prokaryotes	Bacteria	Bacteroidota	Flagellimonas	Flagellimonas maritima
T10636	fld	Flagellimonas sp. MMG031	Prokaryotes	Bacteria	Bacteroidota	Flagellimonas	Flagellimonas sp.
T07901	sabu	Flaviramulus sp. BrNp1-15	Prokaryotes	Bacteria	Bacteroidota	Flaviramulus	Flaviramulus sp.
T08031	zsp	Zhouia spongiae	Prokaryotes	Bacteria	Bacteroidota	Zhouia	Zhouia spongiae
T08096	bia	Bizionia sp. M204	Prokaryotes	Bacteria	Bacteroidota	Bizionia	Bizionia sp.
T06009	fbe	Aureibaculum algae	Prokaryotes	Bacteria	Bacteroidota	Aureibaculum	Aureibaculum algae
T08292	fbm	Abyssalbus ytuae	Prokaryotes	Bacteria	Bacteroidota	Abyssalbus	Abyssalbus ytuae
T08572	sahn	Salinimicrobium tongyeongense	Prokaryotes	Bacteria	Bacteroidota	Salinimicrobium	Salinimicrobium tongyeongense
T10578	sazs	Salinimicrobium sp. 3283s	Prokaryotes	Bacteria	Bacteroidota	Salinimicrobium	Salinimicrobium sp.
T09147	alut	Algibacter luteus	Prokaryotes	Bacteria	Bacteroidota	Algibacter	Algibacter luteus
T09226	luy	Lutimonas zeaxanthinifaciens	Prokaryotes	Bacteria	Bacteroidota	Lutimonas	Lutimonas zeaxanthinifaciens
T09314	aest	Aestuariibaculum sp. YM273	Prokaryotes	Bacteria	Bacteroidota	Aestuariibaculum	Aestuariibaculum sp.
T09317	mang	Mangrovimonas sp. YM274	Prokaryotes	Bacteria	Bacteroidota	Mangrovimonas	Mangrovimonas sp.
T10204	mcaa	Mangrovimonas cancribranchiae	Prokaryotes	Bacteria	Bacteroidota	Mangrovimonas	Mangrovimonas cancribranchiae
T09455	hws	Hwangdonia lutea	Prokaryotes	Bacteria	Bacteroidota	Hwangdonia	Hwangdonia lutea
T06461	mgel	Rasiella rasia	Prokaryotes	Bacteria	Bacteroidota	Rasiella	Rasiella rasia
T10801	tsx	Thalassobellus suaedae	Prokaryotes	Bacteria	Bacteroidota	Thalassobellus	Thalassobellus suaedae
T00953	fba	Flavobacteriaceae bacterium 3519-10	Prokaryotes	Bacteria	Bacteroidota	unclassified Flavobacteriaceae	Flavobacteriaceae bacterium
T04720	fbu	Flavobacteriaceae bacterium UJ101	Prokaryotes	Bacteria	Bacteroidota	unclassified Flavobacteriaceae	Flavobacteriaceae bacterium
T09691	fbq	Flavobacteriaceae bacterium AU392	Prokaryotes	Bacteria	Bacteroidota	unclassified Flavobacteriaceae	Flavobacteriaceae bacterium
T01363	ran	Riemerella anatipestifer ATCC 11845 = DSM 15868	Prokaryotes	Bacteria	Bacteroidota	Riemerella	Riemerella anatipestifer
T02107	rai	Riemerella anatipestifer ATCC 11845 = DSM 15868	Prokaryotes	Bacteria	Bacteroidota	Riemerella	Riemerella anatipestifer
T02007	rar	Riemerella anatipestifer RA-GD	Prokaryotes	Bacteria	Bacteroidota	Riemerella	Riemerella anatipestifer
T02331	rag	Riemerella anatipestifer RA-CH-1	Prokaryotes	Bacteria	Bacteroidota	Riemerella	Riemerella anatipestifer
T02438	rae	Riemerella anatipestifer RA-CH-2	Prokaryotes	Bacteria	Bacteroidota	Riemerella	Riemerella anatipestifer
T03250	rat	Riemerella anatipestifer CH3	Prokaryotes	Bacteria	Bacteroidota	Riemerella	Riemerella anatipestifer
T09247	rcl	Riemerella columbina	Prokaryotes	Bacteria	Bacteroidota	Riemerella	Riemerella columbina
T01441	wvi	Weeksella virosa	Prokaryotes	Bacteria	Bacteroidota	Weeksella	Weeksella virosa
T02145	orh	Ornithobacterium rhinotracheale DSM 15997	Prokaryotes	Bacteria	Bacteroidota	Ornithobacterium	Ornithobacterium rhinotracheale
T03303	ori	Ornithobacterium rhinotracheale ORT-UMN 88	Prokaryotes	Bacteria	Bacteroidota	Ornithobacterium	Ornithobacterium rhinotracheale
T09176	ohm	Candidatus Ornithobacterium hominis	Prokaryotes	Bacteria	Bacteroidota	Ornithobacterium	Candidatus Ornithobacterium
T03235	eao	Elizabethkingia anophelis NUHP1	Prokaryotes	Bacteria	Bacteroidota	Elizabethkingia	Elizabethkingia anophelis
T03946	emn	Elizabethkingia anophelis FMS-007	Prokaryotes	Bacteria	Bacteroidota	Elizabethkingia	Elizabethkingia anophelis
T04743	een	Elizabethkingia anophelis JM-87	Prokaryotes	Bacteria	Bacteroidota	Elizabethkingia	Elizabethkingia anophelis
T03757	elb	Elizabethkingia miricola	Prokaryotes	Bacteria	Bacteroidota	Elizabethkingia	Elizabethkingia miricola
T04744	emg	Elizabethkingia meningoseptica	Prokaryotes	Bacteria	Bacteroidota	Elizabethkingia	Elizabethkingia meningoseptica
T05036	ego	Elizabethkingia ursingii	Prokaryotes	Bacteria	Bacteroidota	Elizabethkingia	Elizabethkingia ursingii
T05037	egm	Elizabethkingia bruuniana	Prokaryotes	Bacteria	Bacteroidota	Elizabethkingia	Elizabethkingia bruuniana
T06039	elz	Elizabethkingia sp. 2-6	Prokaryotes	Bacteria	Bacteroidota	Elizabethkingia	Elizabethkingia sp.
T06442	elt	Elizabethkingia sp. JS20170427COW	Prokaryotes	Bacteria	Bacteroidota	Elizabethkingia	Elizabethkingia sp.
T09429	eliz	Elizabethkingia sp. M8	Prokaryotes	Bacteria	Bacteroidota	Elizabethkingia	Elizabethkingia sp.
T03602	chz	Chryseobacterium sp. StRB126	Prokaryotes	Bacteria	Bacteroidota	Chryseobacterium	Chryseobacterium sp.
T03954	cgn	Chryseobacterium gallinarum	Prokaryotes	Bacteria	Bacteroidota	Chryseobacterium	Chryseobacterium gallinarum
T04193	cih	Chryseobacterium sp. IHB B 17019	Prokaryotes	Bacteria	Bacteroidota	Chryseobacterium	Chryseobacterium sp.
T04575	chh	Chryseobacterium glaciei	Prokaryotes	Bacteria	Bacteroidota	Chryseobacterium	Chryseobacterium glaciei
T04932	cio	Chryseobacterium indologenes	Prokaryotes	Bacteria	Bacteroidota	Chryseobacterium	Chryseobacterium indologenes
T04952	chry	Chryseobacterium sp. T16E-39	Prokaryotes	Bacteria	Bacteroidota	Chryseobacterium	Chryseobacterium sp.
T05071	cpip	Chryseobacterium piperi	Prokaryotes	Bacteria	Bacteroidota	Chryseobacterium	Chryseobacterium piperi
T05679	chrs	Chryseobacterium sp. 3008163	Prokaryotes	Bacteria	Bacteroidota	Chryseobacterium	Chryseobacterium sp.
T05704	chrz	Chryseobacterium sp. 6424	Prokaryotes	Bacteria	Bacteroidota	Chryseobacterium	Chryseobacterium sp.
T05746	carh	Chryseobacterium arthrosphaerae	Prokaryotes	Bacteria	Bacteroidota	Chryseobacterium	Chryseobacterium arthrosphaerae
T05920	csha	Chryseobacterium shandongense	Prokaryotes	Bacteria	Bacteroidota	Chryseobacterium	Chryseobacterium shandongense
T06300	cnk	Chryseobacterium nakagawai	Prokaryotes	Bacteria	Bacteroidota	Chryseobacterium	Chryseobacterium nakagawai
T06494	cjt	Chryseobacterium joostei	Prokaryotes	Bacteria	Bacteroidota	Chryseobacterium	Chryseobacterium joostei
T06757	cil	Chryseobacterium indoltheticum	Prokaryotes	Bacteria	Bacteroidota	Chryseobacterium	Chryseobacterium indoltheticum
T06793	ccau	Chryseobacterium carnipullorum	Prokaryotes	Bacteria	Bacteroidota	Chryseobacterium	Chryseobacterium carnipullorum
T06826	cben	Chryseobacterium bernardetii	Prokaryotes	Bacteria	Bacteroidota	Chryseobacterium	Chryseobacterium bernardetii
T07042	cgle	Chryseobacterium gleum	Prokaryotes	Bacteria	Bacteroidota	Chryseobacterium	Chryseobacterium gleum
T07055	ctai	Chryseobacterium taihuense	Prokaryotes	Bacteria	Bacteroidota	Chryseobacterium	Chryseobacterium taihuense
T06580	clac	Chryseobacterium lactis	Prokaryotes	Bacteria	Bacteroidota	Chryseobacterium	Chryseobacterium lactis
T05512	ctak	Chryseobacterium taklimakanense	Prokaryotes	Bacteria	Bacteroidota	Chryseobacterium	Chryseobacterium taklimakanense
T07515	csal	Chryseobacterium salivictor	Prokaryotes	Bacteria	Bacteroidota	Chryseobacterium	Chryseobacterium salivictor
T07847	cbp	Chryseobacterium balustinum	Prokaryotes	Bacteria	Bacteroidota	Chryseobacterium	Chryseobacterium balustinum
T08142	cnp	Chryseobacterium nepalense	Prokaryotes	Bacteria	Bacteroidota	Chryseobacterium	Chryseobacterium nepalense
T08205	ccao	Chryseobacterium capnotolerans	Prokaryotes	Bacteria	Bacteroidota	Chryseobacterium	Chryseobacterium capnotolerans
T08349	crhi	Chryseobacterium rhizoplanae	Prokaryotes	Bacteria	Bacteroidota	Chryseobacterium	Chryseobacterium rhizoplanae
T08538	corz	Chryseobacterium oryzae	Prokaryotes	Bacteria	Bacteroidota	Chryseobacterium	Chryseobacterium oryzae
T08539	csup	Chryseobacterium suipulveris	Prokaryotes	Bacteria	Bacteroidota	Chryseobacterium	Chryseobacterium suipulveris
T08680	cdae	Chryseobacterium daecheongense	Prokaryotes	Bacteria	Bacteroidota	Chryseobacterium	Chryseobacterium daecheongense
T08762	ccab	Chryseobacterium camelliae	Prokaryotes	Bacteria	Bacteroidota	Chryseobacterium	Chryseobacterium camelliae
T08775	ctur	Chryseobacterium sp. C-71	Prokaryotes	Bacteria	Bacteroidota	Chryseobacterium	Chryseobacterium sp.
T08877	chrj	Chryseobacterium sp. JV274	Prokaryotes	Bacteria	Bacteroidota	Chryseobacterium	Chryseobacterium sp.
T08904	cora	Chryseobacterium oranimense	Prokaryotes	Bacteria	Bacteroidota	Chryseobacterium	Chryseobacterium oranimense
T08920	cgam	Chryseobacterium gambrini	Prokaryotes	Bacteria	Bacteroidota	Chryseobacterium	Chryseobacterium gambrini
T09035	chra	Chryseobacterium sp.	Prokaryotes	Bacteria	Bacteroidota	Chryseobacterium	Chryseobacterium sp.
T09471	chrc	Chryseobacterium gotjawalense	Prokaryotes	Bacteria	Bacteroidota	Chryseobacterium	Chryseobacterium gotjawalense
T09749	cflu	Chryseobacterium fluminis	Prokaryotes	Bacteria	Bacteroidota	Chryseobacterium	Chryseobacterium fluminis
T09968	cmaq	Chryseobacterium manosquense	Prokaryotes	Bacteria	Bacteroidota	Chryseobacterium	Chryseobacterium manosquense
T10197	ccuc	Chryseobacterium cucumeris	Prokaryotes	Bacteria	Bacteroidota	Chryseobacterium	Chryseobacterium cucumeris
T10717	chrd	Chryseobacterium sp. D764	Prokaryotes	Bacteria	Bacteroidota	Chryseobacterium	Chryseobacterium sp.
T06863	cjg	Kaistella jeonii	Prokaryotes	Bacteria	Bacteroidota	Kaistella	Kaistella jeonii
T06869	ccas	Kaistella carnis	Prokaryotes	Bacteria	Bacteroidota	Kaistella	Kaistella carnis
T06886	cant	Kaistella antarctica	Prokaryotes	Bacteria	Bacteroidota	Kaistella	Kaistella antarctica
T06920	kda	Kaistella daneshvariae	Prokaryotes	Bacteria	Bacteroidota	Kaistella	Kaistella daneshvariae
T07805	khi	Kaistella haifensis	Prokaryotes	Bacteria	Bacteroidota	Kaistella	Kaistella haifensis
T07870	kbe	Candidatus Kaistella beijingensis	Prokaryotes	Bacteria	Bacteroidota	Kaistella	Candidatus Kaistella
T08317	kfa	Kaistella flava (ex Peng et al. 2021)	Prokaryotes	Bacteria	Bacteroidota	Kaistella	Kaistella flava
T08605	kaq	Kaistella sp. 97-N-M2	Prokaryotes	Bacteria	Bacteroidota	Kaistella	Kaistella sp.
T08247	cfae	Kaistella faecalis	Prokaryotes	Bacteria	Bacteroidota	Kaistella	Kaistella faecalis
T06885	eva	Epilithonimonas vandammei	Prokaryotes	Bacteria	Bacteroidota	Epilithonimonas	Epilithonimonas vandammei
T08226	eze	Epilithonimonas zeae	Prokaryotes	Bacteria	Bacteroidota	Epilithonimonas	Epilithonimonas zeae
T08940	cbau	Marnyiella aurantia	Prokaryotes	Bacteria	Bacteroidota	Marnyiella	Marnyiella aurantia
T05730	cnr	Cloacibacterium normanense	Prokaryotes	Bacteria	Bacteroidota	Cloacibacterium	Cloacibacterium normanense
T06196	ebv	Empedobacter brevis	Prokaryotes	Bacteria	Bacteroidota	Empedobacter	Empedobacter brevis
T06702	efal	Empedobacter falsenii	Prokaryotes	Bacteria	Bacteroidota	Empedobacter	Empedobacter falsenii
T06804	este	Empedobacter stercoris	Prokaryotes	Bacteria	Bacteroidota	Empedobacter	Empedobacter stercoris
T06387	bcad	Bergeyella cardium	Prokaryotes	Bacteria	Bacteroidota	Bergeyella	Bergeyella cardium
T09705	bpor	Bergeyella porcorum	Prokaryotes	Bacteria	Bacteroidota	Bergeyella	Bergeyella porcorum
T06471	apib	Apibacter sp. B2966	Prokaryotes	Bacteria	Bacteroidota	Apibacter	Apibacter sp.
T06873	civ	Cruoricaptor ignavus	Prokaryotes	Bacteria	Bacteroidota	Cruoricaptor	Cruoricaptor ignavus
T07705	fbo	Faecalibacter bovis	Prokaryotes	Bacteria	Bacteroidota	Faecalibacter	Faecalibacter bovis
T00630	smg	Candidatus Karelsulcia muelleri GWSS	Prokaryotes	Bacteria	Bacteroidota	Karelsulcia	Candidatus Karelsulcia
T00958	sms	Candidatus Karelsulcia muelleri SMDSEM	Prokaryotes	Bacteria	Bacteroidota	Karelsulcia	Candidatus Karelsulcia
T01203	smh	Candidatus Karelsulcia muelleri DMIN	Prokaryotes	Bacteria	Bacteroidota	Karelsulcia	Candidatus Karelsulcia
T01303	sum	Candidatus Karelsulcia muelleri CARI	Prokaryotes	Bacteria	Bacteroidota	Karelsulcia	Candidatus Karelsulcia
T02783	smv	Candidatus Karelsulcia muelleri Sulcia-ALF	Prokaryotes	Bacteria	Bacteroidota	Karelsulcia	Candidatus Karelsulcia
T03352	smub	Candidatus Karelsulcia muelleri BGSS	Prokaryotes	Bacteria	Bacteroidota	Karelsulcia	Candidatus Karelsulcia
T03536	smum	Candidatus Karelsulcia muelleri ML	Prokaryotes	Bacteria	Bacteroidota	Karelsulcia	Candidatus Karelsulcia
T03664	smue	Candidatus Karelsulcia muelleri TETUND	Prokaryotes	Bacteria	Bacteroidota	Karelsulcia	Candidatus Karelsulcia
T03672	smup	Candidatus Karelsulcia muelleri PSPU	Prokaryotes	Bacteria	Bacteroidota	Karelsulcia	Candidatus Karelsulcia
T03207	elv	Candidatus Walczuchella monophlebidarum	Prokaryotes	Bacteria	Bacteroidota	Walczuchella	Candidatus Walczuchella
T02439	udi	Candidatus Uzinura diaspidicola	Prokaryotes	Bacteria	Bacteroidota	Uzinura	Candidatus Uzinura
T10143	sbos	Candidatus Shikimatogenerans bostrichidophilus	Prokaryotes	Bacteria	Bacteroidota	Shikimatogenerans	Candidatus Shikimatogenerans
T00995	bbl	Blattabacterium sp. (Blattella germanica) Bge	Prokaryotes	Bacteria	Bacteroidota	Blattabacterium	Blattabacterium sp.
T00996	bpi	Blattabacterium sp. BPLAN (Periplaneta americana)	Prokaryotes	Bacteria	Bacteroidota	Blattabacterium	Blattabacterium sp.
T01642	bmm	Blattabacterium sp. (Mastotermes darwiniensis)	Prokaryotes	Bacteria	Bacteroidota	Blattabacterium	Blattabacterium sp.
T01660	bcp	Blattabacterium Cpu (Cryptocercus punctulatus)	Prokaryotes	Bacteria	Bacteroidota	Blattabacterium	Blattabacterium Cpu
T02109	bbg	Blattabacterium sp. (Blaberus giganteus)	Prokaryotes	Bacteria	Bacteroidota	Blattabacterium	Blattabacterium sp.
T02446	bbq	Blattabacterium sp. (Blatta orientalis)	Prokaryotes	Bacteria	Bacteroidota	Blattabacterium	Blattabacterium sp.
T02525	blp	Blattabacterium cuenoti	Prokaryotes	Bacteria	Bacteroidota	Blattabacterium	Blattabacterium cuenoti
T02863	blu	Blattabacterium sp. (Nauphoeta cinerea)	Prokaryotes	Bacteria	Bacteroidota	Blattabacterium	Blattabacterium sp.
T05708	blck	Blattabacterium sp. (Cryptocercus kyebangensis)	Prokaryotes	Bacteria	Bacteroidota	Blattabacterium	Blattabacterium sp.
T07565	bpun	Blattabacterium punctulatus	Prokaryotes	Bacteria	Bacteroidota	Blattabacterium	Blattabacterium punctulatus
T10481	blad	Blattabacterium sp. DPU	Prokaryotes	Bacteria	Bacteroidota	Blattabacterium	Blattabacterium sp.
